date,state,fips,cases,newCases,deaths,newDeaths,tests,newTests,positive,newPositive,negative,newNegative
2021-01-30,Indiana,18,628069,2339,9967,42,2949445,9212,624959,2334,2324486,6878
2021-01-30,Iowa,19,319110,1421,4651,74,1251252,4384,266934,654,984318,3730
2021-01-30,Kansas,20,277623,0,3779,0,1168723,0,274685,0,894038,0
2021-01-30,Kentucky,21,365016,2893,3967,57,361124,2646,361124,2646,,0
2021-01-30,Louisiana,22,397276,0,8801,0,4964052,0,397276,0,4566776,0
2021-01-30,Maine,23,39168,355,590,20,39168,355,39168,355,,0
2021-01-30,Maryland,24,352902,2097,7107,31,3184539,12731,352726,2097,2831813,10634
2021-01-30,Massachusetts,25,521360,4108,14531,87,4601660,20553,521360,4108,4080300,16445
2021-01-30,Michigan,26,608532,1353,15516,115,610138,1511,610138,1511,,0
2021-01-30,Minnesota,27,460887,1072,6255,19,3272910,9177,460819,1072,2812091,8105
2021-01-30,Mississippi,28,274190,1528,6018,35,1568678,1528,274190,1528,1294488,0
2021-01-30,Missouri,29,492665,1053,7175,13,2229411,4786,457779,1249,1771632,3537
2021-01-30,Montana,30,93793,471,1233,5,93762,516,93762,516,,0
2021-01-30,Nebraska,31,191569,860,2025,5,922951,4043,190570,973,732381,3070
2021-01-30,Nevada,32,277547,1040,4268,43,1327928,3445,277349,1070,1050579,2375
2021-01-30,New Hampshire,33,65362,524,1042,6,616111,2590,65362,524,550749,2066
2021-01-30,New Jersey,34,692543,5274,21455,72,9403688,5274,692543,5274,8711145,0
2021-01-30,New Mexico,35,173539,741,3267,17,173539,741,173539,741,,0
2021-01-30,New York,36,1408955,12892,42996,171,1399863,12804,1399863,12804,,0
2021-01-30,North Carolina,37,750117,626,9215,2,752627,6168,752627,6168,,0
2021-01-30,North Dakota,38,97587,104,1447,3,393792,467,97562,104,296230,363
2021-01-30,Northern Mariana Islands,69,131,0,2,0,17561,0,132,0,17429,0
2021-01-30,Ohio,39,892781,4190,11124,51,892781,4191,892781,4191,,0
2021-01-30,Oklahoma,40,386590,2373,3504,33,3181931,24744,386590,2373,2795341,22371
2021-01-30,Oregon,41,142417,688,1972,16,141729,946,141729,946,,0
2021-01-30,Pennsylvania,42,844519,4631,21658,134,4463367,17953,839239,5191,3624128,12762
2021-01-30,Puerto Rico,72,127021,438,1823,11,399378,438,93406,438,305972,0
2021-01-30,Rhode Island,44,114438,0,2154,0,740662,2772,115138,700,625524,2072
2021-01-30,South Carolina,45,439785,4152,7014,72,4188261,40483,439785,4152,3748476,36331
2021-01-30,South Dakota,46,108070,115,1775,7,401617,793,108070,115,293547,678
2021-01-30,Tennessee,47,710748,2027,9483,109,724742,2251,724742,2251,,0
2021-01-30,Texas,48,2362817,13770,37096,292,2349262,19234,2349262,19234,,0
2021-01-30,Utah,49,345430,1468,1664,8,1776945,6110,345430,1468,1431515,4642
2021-01-30,Vermont,50,11831,173,173,1,302669,1466,11831,173,290838,1293
2021-01-30,Virgin Islands,78,2398,0,24,0,41488,0,2398,0,39090,0
2021-01-30,Virginia,51,502221,4309,6449,70,502221,4309,502221,4309,,0
2021-01-30,Washington,53,315448,1415,4368,0,309801,1992,309801,1992,,0
2021-01-30,West Virginia,54,120340,873,2015,9,120340,873,120340,873,,0
2021-01-30,Wisconsin,55,590997,1613,6433,40,3094384,6483,590997,1613,2503387,4870
2021-01-30,Wyoming,56,51704,14,596,0,224161,14,51704,14,172457,0
2021-01-31,Alabama,01,459639,4057,7688,122,2238025,14490,459639,4057,1778386,10433
2021-01-31,Alaska,02,53985,134,253,0,52598,128,52598,128,,0
2021-01-31,Arizona,04,758576,2549,13120,9,3505447,17605,758404,5025,2747043,12580
2021-01-31,Arkansas,05,295268,881,4868,30,2491138,11462,295268,881,2195870,10581
2021-01-31,California,06,3323967,13970,40928,234,3243348,18974,3243348,18974,,0
2021-01-31,Colorado,08,397138,1018,5711,15,2407921,1163,396179,1163,2011742,0
2021-01-31,Connecticut,09,250023,0,7046,0,250023,0,250023,0,,0
2021-01-31,Delaware,10,78071,520,1090,9,586012,2200,78071,520,507941,1680
2021-01-31,District of Columbia,11,36872,210,913,4,36872,210,36872,210,,0
2021-01-31,Florida,12,1721369,7788,26478,119,10151164,46728,1689700,7604,8461464,39124
2021-01-31,Georgia,13,885249,3509,13778,2,909445,3587,909445,3587,,0
2021-01-31,Guam,66,8556,1,130,0,106130,1,7587,1,98543,0
2021-01-31,Hawaii,15,25786,78,407,3,26518,82,26518,82,,0
2021-01-31,Idaho,16,162762,0,1727,0,633320,1536,162683,328,470637,1208
2021-01-31,Illinois,17,1128505,2057,21242,29,1126301,2428,1126301,2428,,0
2021-01-31,Indiana,18,629793,1724,9974,7,2957867,8422,626682,1723,2331185,6699
2021-01-31,Iowa,19,319408,298,4901,250,1253688,2436,267558,624,986130,1812
2021-01-31,Kansas,20,277633,10,3779,0,1168723,0,274685,0,894038,0
2021-01-31,Kentucky,21,366857,1841,3977,10,362890,1766,362890,1766,,0
2021-01-31,Louisiana,22,400626,3350,8859,58,5007448,43396,400626,3350,4606822,40046
2021-01-31,Maine,23,39324,156,590,0,39324,156,39324,156,,0
2021-01-31,Maryland,24,354649,1747,7127,20,3195587,11048,354473,1747,2841114,9301
2021-01-31,Massachusetts,25,524025,2665,14577,46,4616213,14553,524025,2665,4092188,11888
2021-01-31,Michigan,26,608600,68,15516,0,610138,0,610138,0,,0
2021-01-31,Minnesota,27,461875,988,6268,13,3284329,11419,461807,988,2822522,10431
2021-01-31,Mississippi,28,275001,811,6045,27,1569489,811,275001,811,1294488,0
2021-01-31,Missouri,29,493431,766,7176,1,2234208,4797,458819,1040,1775389,3757
2021-01-31,Montana,30,93961,168,1234,1,93949,187,93949,187,,0
2021-01-31,Nebraska,31,191763,194,2025,0,923432,481,190713,143,732719,338
2021-01-31,Nevada,32,278447,900,4271,3,1331125,3197,278308,959,1052817,2238
2021-01-31,New Hampshire,33,65695,333,1057,15,617522,1411,65695,333,551827,1078
2021-01-31,New Jersey,34,696831,4288,21484,29,9407974,4286,696829,4286,8711145,0
2021-01-31,New Mexico,35,174064,525,3285,18,174064,525,174064,525,,0
2021-01-31,New York,36,1420164,11209,43178,182,1410656,10793,1410656,10793,,0
2021-01-31,North Carolina,37,759955,9838,9381,166,757526,4899,757526,4899,,0
2021-01-31,North Dakota,38,97655,68,1447,0,394086,294,97630,68,296456,226
2021-01-31,Northern Mariana Islands,69,131,0,2,0,17561,0,132,0,17429,0
2021-01-31,Ohio,39,895792,3011,11178,54,895792,3011,895792,3011,,0
2021-01-31,Oklahoma,40,389472,2882,3547,43,3184813,2882,389472,2882,2795341,0
2021-01-31,Oregon,41,142417,0,1972,0,142416,687,142416,687,,0
2021-01-31,Pennsylvania,42,848244,3725,21715,57,4480375,17008,843224,3985,3637151,13023
2021-01-31,Puerto Rico,72,127239,218,1829,6,399596,218,93624,218,305972,0
2021-01-31,Rhode Island,44,114438,0,2154,0,743526,2864,115707,569,627819,2295
2021-01-31,South Carolina,45,443386,3601,7042,28,4227525,39264,443386,3601,3784139,35663
2021-01-31,South Dakota,46,108250,180,1778,3,402613,996,108250,180,294363,816
2021-01-31,Tennessee,47,713290,2542,9557,74,727861,3119,727861,3119,,0
2021-01-31,Texas,48,2375218,12401,37242,146,2360632,11370,2360632,11370,,0
2021-01-31,Utah,49,346624,1194,1665,1,1782092,5147,346624,1194,1435468,3953
2021-01-31,Vermont,50,11965,134,174,1,304013,1344,11965,134,292048,1210
2021-01-31,Virgin Islands,78,2398,0,24,0,41488,0,2398,0,39090,0
2021-01-31,Virginia,51,504779,2558,6464,15,504779,2558,504779,2558,,0
2021-01-31,Washington,53,315769,321,4369,1,311597,1796,311597,1796,,0
2021-01-31,West Virginia,54,121001,661,2024,9,121001,661,121001,661,,0
2021-01-31,Wisconsin,55,592140,1143,6437,4,3099740,5356,592140,1143,2507600,4213
2021-01-31,Wyoming,56,51912,208,596,0,224369,208,51912,208,172457,0
2021-02-01,Alabama,01,460860,1221,7688,0,2242057,4032,460860,1221,1781197,2811
2021-02-01,Alaska,02,54091,106,253,0,52668,70,52668,70,,0
2021-02-01,Arizona,04,762458,3882,13124,4,3515681,10234,762145,3741,2753536,6493
2021-02-01,Arkansas,05,296494,1226,4895,27,2498455,7317,296494,1226,2201961,6091
2021-02-01,California,06,3341560,17593,41284,356,3258706,15358,3258706,15358,,0
2021-02-01,Colorado,08,399384,2246,5737,26,2425541,17620,397063,884,2028478,16736
2021-02-01,Connecticut,09,253954,3931,7119,73,253954,3931,253954,3931,,0
2021-02-01,Delaware,10,78495,424,1101,11,587815,1803,78495,424,509320,1379
2021-02-01,District of Columbia,11,37008,136,916,3,37008,136,37008,136,,0
2021-02-01,Florida,12,1727099,5730,26684,206,10175785,24621,1695300,5600,8480485,19021
2021-02-01,Georgia,13,888462,3213,13821,43,912479,3034,912479,3034,,0
2021-02-01,Guam,66,8577,21,130,0,107372,1242,7608,21,99764,1221
2021-02-01,Hawaii,15,25870,84,407,0,26608,90,26608,90,,0
2021-02-01,Idaho,16,163291,529,1737,10,633320,0,162683,0,470637,0
2021-02-01,Illinois,17,1131212,2707,21273,31,1128613,2312,1128613,2312,,0
2021-02-01,Indiana,18,631502,1709,9989,15,2963581,5714,628391,1709,2335190,4005
2021-02-01,Iowa,19,320187,779,4906,5,1255188,1500,267913,355,987275,1145
2021-02-01,Kansas,20,279587,1954,3809,30,1177617,8894,276668,1983,900949,6911
2021-02-01,Kentucky,21,368623,1766,3995,18,364507,1617,364507,1617,,0
2021-02-01,Louisiana,22,401591,965,8912,53,5018961,11513,401591,965,4617370,10548
2021-02-01,Maine,23,39543,219,595,5,39543,219,39543,219,,0
2021-02-01,Maryland,24,355812,1163,7154,27,3204199,8612,355636,1163,2848563,7449
2021-02-01,Massachusetts,25,526423,2398,14607,30,4629832,13619,526423,2398,4103409,11221
2021-02-01,Michigan,26,611223,2623,15527,11,612710,2572,612710,2572,,0
2021-02-01,Minnesota,27,462596,721,6270,2,3291033,6704,462528,721,2828505,5983
2021-02-01,Mississippi,28,275706,705,6056,11,1603336,33847,275706,705,1327630,33142
2021-02-01,Missouri,29,494869,1438,7182,6,2237647,3439,459597,778,1778050,2661
2021-02-01,Montana,30,94146,185,1235,1,94070,121,94070,121,,0
2021-02-01,Nebraska,31,192112,349,2031,6,924298,866,190950,237,733348,629
2021-02-01,Nevada,32,279228,781,4281,10,1334167,3042,279146,838,1055021,2204
2021-02-01,New Hampshire,33,66058,363,1059,2,618677,1155,66058,363,552619,792
2021-02-01,New Jersey,34,700346,3515,21513,29,9567658,159684,700346,3517,8867312,156167
2021-02-01,New Mexico,35,174550,486,3297,12,174550,486,174550,486,,0
2021-02-01,New York,36,1429096,8932,43354,176,1419164,8508,1419164,8508,,0
2021-02-01,North Carolina,37,763358,3403,9397,16,761302,3776,761302,3776,,0
2021-02-01,North Dakota,38,97708,53,1447,0,394170,84,97683,53,296487,31
2021-02-01,Northern Mariana Islands,69,131,0,2,0,17561,0,132,0,17429,0
2021-02-01,Ohio,39,899079,3287,11233,55,899079,3287,899079,3287,,0
2021-02-01,Oklahoma,40,390868,1396,3564,17,3186209,1396,390868,1396,2795341,0
2021-02-01,Oregon,41,143373,956,1980,8,142416,0,142416,0,,0
2021-02-01,Pennsylvania,42,851911,3667,21741,26,4492726,12351,846078,2854,3646648,9497
2021-02-01,Puerto Rico,72,127853,614,1836,7,400210,614,94238,614,305972,0
2021-02-01,Rhode Island,44,115956,1518,2173,19,744750,1224,115956,249,628794,975
2021-02-01,South Carolina,45,445916,2530,7283,241,4258793,31268,445916,2530,3812877,28738
2021-02-01,South Dakota,46,108315,65,1778,0,402883,270,108315,65,294568,205
2021-02-01,Tennessee,47,715439,2149,9660,103,729187,1326,729187,1326,,0
2021-02-01,Texas,48,2414468,39250,37405,163,2392443,31811,2392443,31811,,0
2021-02-01,Utah,49,347210,586,1669,4,1785414,3322,347208,584,1438206,2738
2021-02-01,Vermont,50,12083,118,175,1,305957,1944,12083,118,293874,1826
2021-02-01,Virgin Islands,78,2421,23,24,0,41875,387,2421,23,39454,364
2021-02-01,Virginia,51,507640,2861,6474,10,507640,2861,507640,2861,,0
2021-02-01,Washington,53,317703,1934,4404,35,311597,0,311597,0,,0
2021-02-01,West Virginia,54,121425,424,2028,4,121425,424,121425,424,,0
2021-02-01,Wisconsin,55,592921,781,6439,2,3103591,3851,592921,781,2510670,3070
2021-02-01,Wyoming,56,52057,145,596,0,225436,1067,52057,145,173379,922
2021-02-02,Alabama,01,462938,2078,7894,206,2232376,-9681,462938,2078,1769438,-11759
2021-02-02,Alaska,02,54223,132,269,16,52775,107,52775,107,,0
2021-02-02,Arizona,04,766445,3987,13415,291,3525495,9814,765083,2938,2760412,6876
2021-02-02,Arkansas,05,298004,1510,4939,44,2506901,8446,298004,1510,2208897,6936
2021-02-02,California,06,3354428,12868,41858,574,3270770,12064,3270770,12064,,0
2021-02-02,Colorado,08,400383,999,5747,10,2429905,4364,397998,935,2031907,3429
2021-02-02,Connecticut,09,256522,2568,7133,14,256522,2568,256522,2568,,0
2021-02-02,Delaware,10,78696,201,1108,7,588453,638,78696,201,509757,437
2021-02-02,District of Columbia,11,37138,130,921,5,37138,130,37138,130,,0
2021-02-02,Florida,12,1737632,10533,26821,137,10217859,42074,1705632,10332,8512227,31742
2021-02-02,Georgia,13,893441,4979,14024,203,917440,4961,917440,4961,,0
2021-02-02,Guam,66,8579,2,130,0,107832,460,7610,2,100222,458
2021-02-02,Hawaii,15,25932,62,407,0,26672,64,26672,64,,0
2021-02-02,Idaho,16,163781,490,1743,6,635544,2224,163165,482,472379,1742
2021-02-02,Illinois,17,1133691,2479,21336,63,1130917,2304,1130917,2304,,0
2021-02-02,Indiana,18,633043,1541,10054,65,2968591,5010,629903,1512,2338688,3498
2021-02-02,Iowa,19,321274,1087,4919,13,1256662,1474,268376,463,988286,1011
2021-02-02,Kansas,20,279734,147,3809,0,1177617,0,276668,0,900949,0
2021-02-02,Kentucky,21,370943,2320,4028,33,366938,2431,366938,2431,,0
2021-02-02,Louisiana,22,404194,2603,8953,41,5062438,43477,404194,2603,4658244,40874
2021-02-02,Maine,23,39960,417,618,23,39960,417,39960,417,,0
2021-02-02,Maryland,24,356717,905,7188,34,3208231,4032,356541,905,2851690,3127
2021-02-02,Massachusetts,25,528662,2239,14652,45,4640335,10503,528662,2239,4111673,8264
2021-02-02,Michigan,26,612690,1467,15599,72,614143,1433,614143,1433,,0
2021-02-02,Minnesota,27,463200,604,6278,8,3291420,387,463132,604,2828288,-217
2021-02-02,Mississippi,28,276531,825,6132,76,1604161,825,276531,825,1327630,0
2021-02-02,Missouri,29,496481,1612,7410,228,2240559,2912,460487,890,1780072,2022
2021-02-02,Montana,30,94460,314,1250,15,94384,314,94384,314,,0
2021-02-02,Nebraska,31,192553,441,2036,5,925716,1418,191437,487,734279,931
2021-02-02,Nevada,32,280025,797,4328,47,1336583,2416,279957,811,1056626,1605
2021-02-02,New Hampshire,33,66384,326,1066,7,619003,326,66384,326,552619,0
2021-02-02,New Jersey,34,703496,3150,21584,71,9570808,3150,703496,3150,8867312,0
2021-02-02,New Mexico,35,174982,432,3312,15,174982,432,174982,432,,0
2021-02-02,New York,36,1437045,7949,43524,170,1427379,8215,1427379,8215,,0
2021-02-02,North Carolina,37,769034,5676,9477,80,764228,2926,764228,2926,,0
2021-02-02,North Dakota,38,97823,115,1447,0,394630,460,97798,115,296832,345
2021-02-02,Northern Mariana Islands,69,133,2,2,0,17562,1,133,1,17429,0
2021-02-02,Ohio,39,902736,3657,11339,106,902736,3657,902736,3657,,0
2021-02-02,Oklahoma,40,392164,1296,3602,38,3214634,28425,392164,1296,2822470,27129
2021-02-02,Oregon,41,143978,605,2001,21,143373,957,143373,957,,0
2021-02-02,Pennsylvania,42,856214,4303,21866,125,4507117,14391,850488,4410,3656629,9981
2021-02-02,Puerto Rico,72,128141,288,1846,10,400498,288,94526,288,305972,0
2021-02-02,Rhode Island,44,116191,235,2186,13,745645,895,116191,235,629454,660
2021-02-02,South Carolina,45,447904,1988,7318,35,4284337,25544,447904,1988,3836433,23556
2021-02-02,South Dakota,46,108431,116,1779,1,403407,524,108431,116,294976,408
2021-02-02,Tennessee,47,717472,2033,9806,146,731360,2173,731360,2173,,0
2021-02-02,Texas,48,2432691,18223,37760,355,2415490,23047,2415490,23047,,0
2021-02-02,Utah,49,348409,1199,1687,18,1789839,4425,348409,1201,1441430,3224
2021-02-02,Vermont,50,12196,113,176,1,306094,137,12196,113,293898,24
2021-02-02,Virgin Islands,78,2426,5,24,0,42126,251,2426,5,39700,246
2021-02-02,Virginia,51,510380,2740,6517,43,510380,2740,510380,2740,,0
2021-02-02,Washington,53,318967,1264,4402,-2,313335,1738,313335,1738,,0
2021-02-02,West Virginia,54,121935,510,2031,3,121935,510,121935,510,,0
2021-02-02,Wisconsin,55,594217,1296,6485,46,3106974,3383,594217,1296,2512757,2087
2021-02-02,Wyoming,56,52128,71,624,28,223953,-1483,52128,71,171825,-1554
2021-02-03,Alabama,01,465056,2118,8203,309,2239157,6781,465056,2118,1774101,4663
2021-02-03,Alaska,02,54447,224,269,0,52956,181,52956,181,,0
2021-02-03,Arizona,04,769297,2852,13593,178,3538244,12749,767379,2296,2770865,10453
2021-02-03,Arkansas,05,300430,2426,4985,46,2541808,34907,300430,2426,2241378,32481
2021-02-03,California,06,3366991,12563,42434,576,3281271,10501,3281271,10501,,0
2021-02-03,Colorado,08,401751,1368,5759,12,2437745,7840,399267,1269,2038478,6571
2021-02-03,Connecticut,09,257004,482,7157,24,257004,482,257004,482,,0
2021-02-03,Delaware,10,78982,286,1130,22,590313,1860,78982,286,511331,1574
2021-02-03,District of Columbia,11,37199,61,926,5,37199,61,37199,61,,0
2021-02-03,Florida,12,1744611,6979,27018,197,10246309,28450,1712326,6694,8533983,21756
2021-02-03,Georgia,13,898639,5198,14153,129,922364,4924,922364,4924,,0
2021-02-03,Guam,66,8587,8,130,0,108369,537,7618,8,100751,529
2021-02-03,Hawaii,15,26000,68,411,4,26746,74,26746,74,,0
2021-02-03,Idaho,16,164257,476,1750,7,637533,1989,163656,491,473877,1498
2021-02-03,Illinois,17,1137037,3346,21420,84,1134231,3314,1134231,3314,,0
2021-02-03,Indiana,18,634470,1427,10091,37,2973618,5027,631331,1428,2342287,3599
2021-02-03,Iowa,19,322308,1034,4975,56,1260185,3523,269284,908,990901,2615
2021-02-03,Kansas,20,281866,2132,3895,86,1186849,9232,278915,2247,907934,6985
2021-02-03,Kentucky,21,372774,1831,4067,39,369519,2581,369519,2581,,0
2021-02-03,Louisiana,22,406235,2041,9006,53,5089529,27091,406235,2041,4683294,25050
2021-02-03,Maine,23,40233,273,627,9,40233,273,40233,273,,0
2021-02-03,Maryland,24,357660,943,7220,32,3211321,3090,357483,942,2853838,2148
2021-02-03,Massachusetts,25,531117,2455,14708,56,4652019,11684,531117,2455,4120902,9229
2021-02-03,Michigan,26,614355,1665,15633,34,615860,1717,615860,1717,,0
2021-02-03,Minnesota,27,463834,634,6302,24,3296503,5083,463766,634,2832737,4449
2021-02-03,Mississippi,28,277322,791,6158,26,1604952,791,277322,791,1327630,0
2021-02-03,Missouri,29,497781,1300,7491,81,2245539,4980,461720,1233,1783819,3747
2021-02-03,Montana,30,94890,430,1304,54,94810,426,94810,426,,0
2021-02-03,Nebraska,31,193128,575,2042,6,928550,2834,192042,605,736508,2229
2021-02-03,Nevada,32,280835,810,4376,48,1339525,2942,280707,750,1058818,2192
2021-02-03,New Hampshire,33,66721,337,1076,10,621576,2573,66721,337,554855,2236
2021-02-03,New Jersey,34,705807,2311,21693,109,9603984,33176,705807,2311,8898177,30865
2021-02-03,New Mexico,35,175652,670,3340,28,175652,670,175652,670,,0
2021-02-03,New York,36,1444199,7154,43687,163,1433304,5925,1433304,5925,,0
2021-02-03,North Carolina,37,779727,10693,9625,148,776307,12079,776307,12079,,0
2021-02-03,North Dakota,38,97961,138,1447,0,395295,665,97936,138,297359,527
2021-02-03,Northern Mariana Islands,69,133,0,2,0,17562,0,133,0,17429,0
2021-02-03,Ohio,39,906727,3991,11431,92,906727,3991,906727,3991,,0
2021-02-03,Oklahoma,40,394283,2119,3654,52,3233272,18638,394283,2119,2838989,16519
2021-02-03,Oregon,41,144605,627,2011,10,143978,605,143978,605,,0
2021-02-03,Pennsylvania,42,859345,3131,22010,144,4516118,9001,853616,3128,3662502,5873
2021-02-03,Puerto Rico,72,128277,136,1853,7,400634,136,94662,136,305972,0
2021-02-03,Rhode Island,44,116704,513,2198,12,747804,2159,116704,513,631100,1646
2021-02-03,South Carolina,45,450794,2890,7394,76,4300686,16349,450794,2890,3849892,13459
2021-02-03,South Dakota,46,108639,208,1782,3,404367,960,108639,208,295728,752
2021-02-03,Tennessee,47,719332,1860,9939,133,733216,1856,733216,1856,,0
2021-02-03,Texas,48,2450705,18014,38203,443,2433110,17620,2433110,17620,,0
2021-02-03,Utah,49,350000,1591,1699,12,1796197,6358,350000,1591,1446197,4767
2021-02-03,Vermont,50,12329,133,179,3,307164,1070,12329,133,294835,937
2021-02-03,Virgin Islands,78,2430,4,24,0,42248,122,2430,4,39818,118
2021-02-03,Virginia,51,513339,2959,6575,58,513339,2959,513339,2959,,0
2021-02-03,Washington,53,320502,1535,4466,64,314692,1357,314692,1357,,0
2021-02-03,West Virginia,54,122470,535,2058,27,122470,535,122470,535,,0
2021-02-03,Wisconsin,55,595756,1539,6500,15,3113202,6228,595756,1539,2517446,4689
2021-02-03,Wyoming,56,52288,160,624,0,224456,503,52288,160,172168,343
2021-02-04,Alabama,01,467823,2767,8365,162,2249734,10577,467823,2767,1781911,7810
2021-02-04,Alaska,02,54631,184,269,0,53114,158,53114,158,,0
2021-02-04,Arizona,04,773636,4339,13792,199,3553424,15180,771796,4417,2781628,10763
2021-02-04,Arkansas,05,302899,2469,5009,24,2558453,16645,302899,2469,2255554,14176
2021-02-04,California,06,3381669,14678,43062,628,3294447,13176,3294447,13176,,0
2021-02-04,Colorado,08,403412,1661,5774,15,2447370,9625,400851,1584,2046519,8041
2021-02-04,Connecticut,09,257941,937,7185,28,257941,937,257941,937,,0
2021-02-04,Delaware,10,79225,243,1135,5,591285,972,79225,243,512060,729
